algos,0,1,2,3,4,5,6,7
RF,0.654,0.752,0.737,0.79,0.819,0.84,0.8585,0.8645
resnet,0.4135,0.5415,0.6555,0.797,0.8455,0.9015,0.9115,0.936
simpleCNN,0.554,0.5985,0.6955,0.7815,0.7865,0.8295,0.857,0.8785
2layercnn,0.472,0.5,0.602,0.6405,0.7075,0.758,0.817,0.862
5layercnn,0.5,0.448,0.712,0.8035,0.853,0.8635,0.9095,0.932
