algos,0,1,2,3,4,5,6,7
RF,0.557,0.5835,0.6495,0.732,0.762,0.775,0.806,0.815
resnet,0.531,0.53,0.6105,0.755,0.821,0.8635,0.8985,0.927
simpleCNN,0.5175,0.458,0.5565,0.6255,0.706,0.7705,0.8175,0.8435
2layercnn,0.503,0.5,0.501,0.514,0.5615,0.6535,0.7135,0.8215
5layercnn,0.4335,0.4635,0.6555,0.743,0.7905,0.8295,0.879,0.896
