algos,0,1,2,3,4,5,6,7
RF,0.30925,0.3635,0.43025,0.4905,0.528,0.59025,0.62425,0.645
resnet,0.24725,0.24525,0.31425,0.48825,0.624,0.6975,0.77275,0.819
simpleCNN,0.2455,0.2525,0.358,0.4035,0.508,0.6065,0.648,0.69425
2layercnn,0.2755,0.24375,0.2505,0.25125,0.31775,0.44575,0.5785,0.6605
5layercnn,0.2565,0.274,0.36275,0.4885,0.58525,0.654,0.7265,0.7685
