algos,0,1,2,3,4,5,6,7
RF,0.3555,0.36875,0.464,0.53725,0.57775,0.62975,0.64775,0.671
resnet,0.2345,0.31025,0.352,0.5245,0.6375,0.74325,0.82775,0.88375
simpleCNN,0.32525,0.238,0.3355,0.51575,0.56425,0.62,0.694,0.74175
2layercnn,0.24975,0.32675,0.25525,0.249,0.41025,0.542,0.6255,0.735
5layercnn,0.267,0.29475,0.38025,0.5415,0.65825,0.7065,0.78625,0.8625
