algos,0,1,2,3,4,5,6,7
RF,0.38775,0.4375,0.4655,0.52525,0.567,0.59575,0.6325,0.64875
resnet,0.22075,0.26375,0.33825,0.53125,0.6425,0.7255,0.7795,0.81575
simpleCNN,0.214,0.236,0.3405,0.474,0.541,0.601,0.666,0.6985
2layercnn,0.2905,0.17875,0.26825,0.35225,0.3715,0.522,0.611,0.71075
5layercnn,0.249,0.266,0.38725,0.5605,0.59625,0.7065,0.73375,0.77125
