algos,0,1,2,3,4,5,6,7
RF,0.35725,0.3625,0.53225,0.60675,0.617,0.66575,0.69025,0.7105
resnet,0.2275,0.23275,0.343,0.5295,0.67525,0.7385,0.8345,0.88375
simpleCNN,0.289,0.34525,0.356,0.487,0.5945,0.626,0.688,0.757
2layercnn,0.2645,0.242,0.2675,0.24175,0.513,0.5515,0.6165,0.727
5layercnn,0.228,0.226,0.44675,0.6075,0.6655,0.73825,0.8145,0.86675
