algos,0,1,2,3,4,5,6,7
RF,0.2922,0.304,0.422,0.4892,0.5436,0.5942,0.6224,0.646
resnet,0.2026,0.181,0.2842,0.5046,0.646,0.7296,0.8066,0.8574
simpleCNN,0.1662,0.1982,0.2938,0.4482,0.5234,0.603,0.6796,0.7212
2layercnn,0.2068,0.1952,0.2138,0.2594,0.2704,0.465,0.5824,0.6842
5layercnn,0.1788,0.208,0.282,0.4668,0.5756,0.683,0.7672,0.837
