algos,0,1,2,3,4,5,6,7
RF,0.35025,0.429,0.49675,0.49075,0.54425,0.586,0.6215,0.64675
resnet,0.228,0.2475,0.30175,0.49,0.62925,0.70775,0.7775,0.82775
simpleCNN,0.2545,0.28275,0.35075,0.44975,0.52425,0.59225,0.65075,0.6805
2layercnn,0.25075,0.2295,0.25925,0.29525,0.38075,0.4515,0.55975,0.66675
5layercnn,0.27575,0.2515,0.37525,0.5145,0.57475,0.658,0.71975,0.7845
