algos,0,1,2,3,4,5,6,7
RF,0.312,0.3508,0.3878,0.4984,0.5398,0.5786,0.6128,0.6442
resnet,0.2212,0.2046,0.248,0.4338,0.5816,0.6954,0.7826,0.8466
simpleCNN,0.1864,0.2132,0.267,0.4066,0.482,0.5698,0.6552,0.7046
2layercnn,0.2086,0.1588,0.1994,0.2778,0.3362,0.4236,0.5348,0.6604
5layercnn,0.1814,0.1884,0.2472,0.4352,0.6026,0.654,0.7244,0.8068
