algos,0,1,2,3,4,5,6,7
RF,0.717,0.799,0.7905,0.818,0.843,0.855,0.8675,0.877
resnet,0.4675,0.4565,0.647,0.8125,0.884,0.9155,0.9405,0.956
simpleCNN,0.44,0.523,0.655,0.778,0.8435,0.8505,0.8645,0.9015
2layercnn,0.494,0.502,0.497,0.7195,0.7945,0.8175,0.8635,0.8895
5layercnn,0.498,0.4495,0.756,0.843,0.8685,0.9145,0.9235,0.947
