algos,0,1,2,3,4,5,6,7
RF,0.6,0.611,0.65,0.6405,0.663,0.6875,0.717,0.7375
resnet,0.4925,0.4835,0.539,0.6025,0.673,0.804,0.8545,0.9115
simpleCNN,0.4875,0.516,0.5495,0.6235,0.6715,0.712,0.7185,0.7735
2layercnn,0.5,0.5,0.503,0.608,0.5965,0.6395,0.701,0.7395
5layercnn,0.4995,0.5,0.528,0.6165,0.623,0.7045,0.851,0.873
