algos,0,1,2,3,4,5,6,7
RF,0.683,0.6965,0.7815,0.82,0.8345,0.855,0.874,0.8855
resnet,0.4775,0.4495,0.6665,0.851,0.903,0.9275,0.949,0.9585
simpleCNN,0.4755,0.498,0.6365,0.781,0.836,0.881,0.9095,0.92
2layercnn,0.518,0.485,0.5,0.5595,0.7465,0.8415,0.8815,0.9155
5layercnn,0.501,0.4975,0.7195,0.846,0.873,0.919,0.934,0.951
