algos,0,1,2,3,4,5,6,7
RF,0.2418,0.36,0.418,0.4886,0.52,0.5694,0.5924,0.6164
resnet,0.175,0.21,0.2514,0.4664,0.5692,0.6866,0.7608,0.8264
simpleCNN,0.2208,0.1916,0.2754,0.4142,0.5018,0.5444,0.6248,0.6702
2layercnn,0.2186,0.202,0.196,0.327,0.3856,0.4556,0.5376,0.6354
5layercnn,0.248,0.2188,0.2496,0.4878,0.5356,0.6254,0.731,0.7768
