algos,0,1,2,3,4,5,6,7
RF,0.4365,0.4635,0.51025,0.59625,0.64725,0.6875,0.71125,0.73875
resnet,0.2585,0.20275,0.36325,0.6,0.7465,0.825,0.88625,0.90675
simpleCNN,0.25625,0.2385,0.3405,0.54675,0.60725,0.705,0.76475,0.804
2layercnn,0.244,0.27825,0.19925,0.401,0.30825,0.571,0.69175,0.80175
5layercnn,0.25125,0.298,0.3025,0.59575,0.722,0.80125,0.83275,0.89825
