algos,0,1,2,3,4,5,6,7
RF,0.4125,0.37025,0.47225,0.531,0.595,0.63125,0.6535,0.68125
resnet,0.2695,0.2175,0.34225,0.53125,0.6655,0.73925,0.8045,0.85875
simpleCNN,0.2065,0.213,0.3395,0.4715,0.5715,0.614,0.68225,0.73175
2layercnn,0.27125,0.20575,0.24875,0.25325,0.36325,0.48775,0.60025,0.692
5layercnn,0.24925,0.25,0.44,0.54725,0.61325,0.71975,0.77575,0.817
