algos,0,1,2,3,4,5,6,7
RF,0.3745,0.45875,0.507,0.5675,0.59475,0.63875,0.67275,0.68675
resnet,0.24075,0.22525,0.35975,0.5365,0.67425,0.76925,0.8385,0.88375
simpleCNN,0.229,0.21925,0.381,0.4905,0.57975,0.65125,0.71075,0.741
2layercnn,0.227,0.33425,0.25,0.4195,0.4165,0.51825,0.64625,0.73525
5layercnn,0.28175,0.206,0.324,0.5185,0.63725,0.74375,0.795,0.8625
