algos,0,1,2,3,4,5,6,7
RF,0.3785,0.41125,0.49475,0.52475,0.56075,0.5985,0.62475,0.65725
resnet,0.23525,0.22325,0.3605,0.5025,0.63125,0.70325,0.7905,0.84025
simpleCNN,0.266,0.25,0.35125,0.47375,0.52675,0.595,0.6465,0.69225
2layercnn,0.2745,0.27275,0.2775,0.25325,0.37075,0.48475,0.548,0.6645
5layercnn,0.27475,0.2875,0.32975,0.53625,0.61325,0.66825,0.706,0.815
