algos,0,1,2,3,4,5,6,7
RF,0.2922,0.3958,0.3916,0.4928,0.5728,0.5986,0.6294,0.6538
resnet,0.1836,0.2268,0.2946,0.4928,0.638,0.7332,0.8008,0.8596
simpleCNN,0.2524,0.2124,0.3208,0.3726,0.5176,0.5968,0.6666,0.717
2layercnn,0.2966,0.1836,0.1698,0.2156,0.3202,0.4458,0.582,0.6926
5layercnn,0.1712,0.2054,0.2866,0.5032,0.5894,0.7016,0.7836,0.8244
