algos,0,1,2,3,4,5,6,7
RF,0.22425,0.3335,0.46075,0.48925,0.526,0.55825,0.58275,0.59975
resnet,0.22525,0.2575,0.3495,0.52675,0.60275,0.678,0.763,0.8105
simpleCNN,0.227,0.275,0.30175,0.4255,0.50375,0.524,0.61125,0.6455
2layercnn,0.2255,0.251,0.25775,0.2945,0.3725,0.44975,0.52975,0.619
5layercnn,0.21,0.278,0.31625,0.4925,0.55675,0.60575,0.6945,0.75725
