algos,0,1,2,3,4,5,6,7
RF,0.619,0.722,0.7535,0.796,0.8115,0.822,0.847,0.8585
resnet,0.465,0.489,0.582,0.761,0.8695,0.9125,0.9375,0.956
simpleCNN,0.4395,0.4325,0.6875,0.777,0.8115,0.82,0.8795,0.905
2layercnn,0.389,0.4965,0.504,0.7,0.725,0.7635,0.815,0.8995
5layercnn,0.4995,0.4825,0.701,0.8255,0.878,0.91,0.945,0.961
