algos,0,1,2,3,4,5,6,7
RF,0.3464,0.3122,0.4086,0.5022,0.5526,0.5796,0.6218,0.651
resnet,0.184,0.1874,0.271,0.4952,0.6178,0.7118,0.7832,0.8426
simpleCNN,0.2086,0.1968,0.315,0.4168,0.5142,0.5844,0.6214,0.6898
2layercnn,0.2386,0.1996,0.1972,0.2274,0.3092,0.4746,0.5614,0.6624
5layercnn,0.1886,0.1898,0.293,0.4308,0.5586,0.6758,0.733,0.8148
