algos,0,1,2,3,4,5,6,7
RF,0.3405,0.379,0.51475,0.56325,0.5875,0.61725,0.64725,0.6605
resnet,0.23875,0.27175,0.33575,0.57,0.6675,0.7295,0.7985,0.8405
simpleCNN,0.20325,0.268,0.4085,0.501,0.5605,0.6245,0.6865,0.7155
2layercnn,0.253,0.24875,0.2355,0.27975,0.366,0.5065,0.596,0.70175
5layercnn,0.2605,0.2465,0.41875,0.60725,0.641,0.67925,0.73725,0.7795
