algos,0,1,2,3,4,5,6,7
RF,0.6225,0.7535,0.78,0.8185,0.8355,0.848,0.855,0.876
resnet,0.5105,0.5215,0.6525,0.813,0.886,0.925,0.946,0.9595
simpleCNN,0.599,0.498,0.7425,0.7905,0.8285,0.857,0.887,0.9265
2layercnn,0.5,0.381,0.502,0.744,0.646,0.813,0.852,0.908
5layercnn,0.5165,0.51,0.6185,0.8415,0.876,0.911,0.9385,0.9555
