algos,0,1,2,3,4,5,6,7
RF,0.772,0.847,0.8395,0.886,0.9055,0.92,0.926,0.936
resnet,0.472,0.472,0.7405,0.903,0.9455,0.956,0.9715,0.976
simpleCNN,0.666,0.333,0.693,0.8685,0.899,0.922,0.946,0.958
2layercnn,0.4855,0.5005,0.507,0.569,0.82,0.9005,0.9305,0.9475
5layercnn,0.4465,0.5155,0.8015,0.8845,0.927,0.959,0.9655,0.975
