algos,0,1,2,3,4,5,6,7
RF,0.618,0.53,0.653,0.7175,0.7535,0.7735,0.7965,0.8
resnet,0.527,0.4555,0.5915,0.679,0.7585,0.823,0.866,0.906
simpleCNN,0.476,0.51,0.565,0.606,0.72,0.7625,0.7385,0.834
2layercnn,0.499,0.5005,0.492,0.5555,0.579,0.6475,0.735,0.808
5layercnn,0.4845,0.501,0.662,0.7305,0.7695,0.7975,0.8505,0.896
