algos,0,1,2,3,4,5,6,7
RF,0.699,0.782,0.773,0.8185,0.843,0.8675,0.8825,0.8905
resnet,0.4825,0.438,0.6635,0.8455,0.9255,0.9425,0.9625,0.973
simpleCNN,0.548,0.601,0.648,0.819,0.867,0.8985,0.9215,0.9405
2layercnn,0.6465,0.4985,0.638,0.5405,0.736,0.852,0.902,0.9405
5layercnn,0.462,0.5205,0.7645,0.873,0.908,0.948,0.956,0.9695
