algos,0,1,2,3,4,5,6,7
RF,0.7365,0.802,0.8325,0.88,0.871,0.8975,0.9075,0.916
resnet,0.55,0.4645,0.66,0.877,0.9195,0.9475,0.961,0.9705
simpleCNN,0.5575,0.327,0.7085,0.853,0.885,0.9025,0.9255,0.9395
2layercnn,0.695,0.4985,0.5,0.569,0.831,0.877,0.9055,0.9325
5layercnn,0.504,0.5845,0.826,0.8855,0.9075,0.9405,0.9485,0.9745
