algos,0,1,2,3,4,5,6,7
RF,0.424,0.6155,0.6625,0.671,0.7075,0.749,0.7805,0.794
resnet,0.509,0.524,0.6335,0.7345,0.814,0.8445,0.885,0.9125
simpleCNN,0.571,0.5145,0.599,0.654,0.7145,0.765,0.8205,0.834
2layercnn,0.534,0.5005,0.5,0.5355,0.62,0.68,0.7805,0.833
5layercnn,0.4875,0.4995,0.607,0.6715,0.821,0.832,0.879,0.8935
