algos,0,1,2,3,4,5,6,7
RF,0.568,0.4935,0.673,0.7055,0.7355,0.762,0.7835,0.806
resnet,0.519,0.4785,0.5545,0.63,0.714,0.8165,0.869,0.919
simpleCNN,0.512,0.505,0.6295,0.669,0.6945,0.7535,0.7935,0.8065
2layercnn,0.494,0.513,0.5,0.5885,0.6485,0.676,0.711,0.7685
5layercnn,0.498,0.4945,0.562,0.691,0.755,0.797,0.8485,0.8825
