algos,0,1,2,3,4,5,6,7
RF,0.467,0.5935,0.5835,0.675,0.71,0.742,0.7625,0.796
resnet,0.5125,0.529,0.6055,0.687,0.783,0.844,0.898,0.9345
simpleCNN,0.4475,0.5285,0.514,0.6065,0.677,0.7485,0.7735,0.812
2layercnn,0.5,0.495,0.463,0.5305,0.59,0.6555,0.7435,0.782
5layercnn,0.5055,0.563,0.583,0.676,0.7365,0.814,0.8695,0.9
