algos,0,1,2,3,4,5,6,7
RF,0.6645,0.69,0.7545,0.754,0.7895,0.8165,0.826,0.845
resnet,0.479,0.511,0.652,0.7825,0.832,0.883,0.923,0.9535
simpleCNN,0.4575,0.503,0.6415,0.736,0.7755,0.836,0.8595,0.867
2layercnn,0.489,0.5005,0.523,0.5,0.689,0.728,0.819,0.877
5layercnn,0.5635,0.578,0.738,0.8035,0.846,0.9015,0.931,0.947
