algos,0,1,2,3,4,5,6,7
RF,0.4425,0.517,0.567,0.6005,0.596,0.6275,0.65,0.6575
resnet,0.498,0.5015,0.506,0.5965,0.6485,0.689,0.7245,0.764
simpleCNN,0.472,0.502,0.509,0.5265,0.579,0.61,0.643,0.663
2layercnn,0.4995,0.501,0.52,0.4945,0.564,0.6105,0.623,0.626
5layercnn,0.5245,0.4645,0.541,0.5755,0.6085,0.6575,0.7175,0.7195
