algos,0,1,2,3,4,5,6,7
RF,0.4955,0.6065,0.7465,0.744,0.818,0.8365,0.8525,0.8715
resnet,0.564,0.495,0.641,0.8225,0.87,0.9205,0.9405,0.9605
simpleCNN,0.5675,0.4745,0.5345,0.6865,0.813,0.8395,0.88,0.9085
2layercnn,0.5,0.6005,0.4925,0.541,0.6055,0.771,0.839,0.8905
5layercnn,0.489,0.522,0.66,0.783,0.8565,0.913,0.941,0.961
