algos,0,1,2,3,4,5,6,7
RF,0.57,0.5545,0.6035,0.6955,0.749,0.751,0.7965,0.8065
resnet,0.477,0.5015,0.5745,0.711,0.769,0.842,0.886,0.9045
simpleCNN,0.5365,0.4985,0.5525,0.6535,0.6875,0.7495,0.81,0.8365
2layercnn,0.495,0.5005,0.4995,0.569,0.61,0.6705,0.744,0.805
5layercnn,0.495,0.4905,0.545,0.6995,0.773,0.8195,0.8585,0.893
