algos,0,1,2,3,4,5,6,7
RF,0.55475,0.59925,0.63225,0.629,0.652,0.67175,0.68875,0.712
resnet,0.58425,0.634,0.719,0.78175,0.80525,0.8495,0.8705,0.892
simpleCNN,0.487,0.54925,0.5915,0.656,0.69325,0.69725,0.73675,0.7605
2layercnn,0.273,0.29225,0.3985,0.5225,0.56325,0.66475,0.72675,0.76175
5layercnn,0.5245,0.59175,0.65975,0.697,0.75625,0.79825,0.8305,0.866
