algos,0,1,2,3,4,5
RF,0.6712,0.7252,0.746,0.7740000000000001,0.7985,0.8192999999999999
resnet,0.7783999999999999,0.8628,0.9047999999999998,0.9308,0.9601,0.9701000000000001
