algos,0,1,2,3,4,5
RF,0.6870999999999999,0.7243999999999999,0.7586999999999999,0.7724,0.8063,0.8211999999999999
resnet,0.77,0.8715999999999999,0.8984,0.9273999999999999,0.9553,0.9667
