algos,0,1,2,3,4,5
RF,0.6385,0.7141000000000001,0.7487,0.7737,0.8013,0.8234999999999999
resnet,0.7605999999999999,0.8719999999999999,0.8993,0.9320999999999999,0.9541999999999999,0.9692000000000001
