algos,0,1,2,3,4,5
RF,0.6502,0.7249000000000001,0.7482,0.7865,0.8036999999999999,0.8185
resnet,0.7981,0.8634000000000001,0.9076000000000001,0.9263,0.9536999999999999,0.9677
