algos,0,1,2,3,4,5
RF,0.6519999999999999,0.714,0.7521000000000001,0.7718999999999999,0.7964,0.8183999999999999
resnet,0.7969,0.8532,0.8958,0.9309000000000001,0.9517,0.9646000000000001
