algos,0,1,2,3,4,5
RF,0.6524,0.7333999999999999,0.7525000000000001,0.7718,0.8000000000000002,0.8170999999999999
resnet,0.7625,0.8674,0.9118,0.9377000000000001,0.9522999999999999,0.9638
