algos,0,1,2,3,4,5
RF,0.7149000000000001,0.7152000000000001,0.7461,0.7713,0.7966000000000001,0.8164999999999999
resnet,0.8036,0.8508000000000001,0.8969000000000001,0.9377000000000001,0.9594999999999999,0.9672000000000001
