algos,0,1,2,3,4,5
RF,0.6990000000000001,0.7273999999999999,0.7583,0.7737,0.8029,0.8178999999999998
resnet,0.7411,0.8437000000000001,0.8995000000000001,0.931,0.9519,0.97
