algos,0,1,2,3,4,5
RF,0.6365000000000001,0.7095999999999999,0.7496,0.7731999999999999,0.8054,0.8187000000000001
resnet,0.7872999999999999,0.8599,0.8996999999999999,0.9299,0.9558,0.9682000000000001
