algos,0,1,2,3,4,5
RF,0.6618,0.7298,0.7479,0.7787999999999998,0.8031,0.8213000000000001
resnet,0.7603,0.8770999999999999,0.9147000000000001,0.9296999999999999,0.9544,0.9679
