algos,0,1,2,3,4,5
RF,0.6783000000000001,0.7127999999999999,0.7368,0.7836000000000001,0.7975,0.8199
resnet,0.7949999999999999,0.8641,0.9010000000000001,0.9359,0.9551000000000001,0.9692999999999999
