algos,0,1,2,3,4,5
RF,0.6867,0.7213999999999999,0.7537,0.7752,0.7988999999999999,0.8196000000000001
resnet,0.7551,0.8465,0.9244,0.9380000000000001,0.9575999999999999,0.9681000000000001
