algos,0,1,2,3,4,5
RF,0.6670999999999999,0.7327999999999999,0.7504,0.7795,0.8009000000000001,0.8161999999999999
resnet,0.8154,0.8667999999999999,0.905,0.9410000000000001,0.9539,0.9690000000000001
