algos,0,1,2,3,4,5
RF,0.6329,0.7167,0.7575000000000001,0.774,0.8054,0.8164000000000001
resnet,0.7378000000000001,0.8688,0.9103,0.9297000000000001,0.9539,0.9648999999999999
