algos,0,1,2,3,4,5
RF,0.7012,0.7270000000000001,0.7466000000000002,0.7733000000000001,0.8042999999999999,0.8192999999999999
resnet,0.7561,0.8453999999999999,0.9075000000000001,0.9353999999999999,0.9566000000000001,0.9699
