algos,0,1,2,3,4,5
RF,0.6493,0.7257,0.7534,0.7721,0.8019999999999999,0.8197000000000001
resnet,0.7928999999999999,0.8563000000000001,0.9110999999999999,0.9350999999999999,0.9544,0.9673
